hashtags/0,mentions/0,id,text,user/nick,user/profile_img,user/followers,user/name,user/description,user/created_at,user/id,user/friends,sentient,urls/0,urls/1,user/location/lat,user/location/long,mentions/1,mentions/2,hashtags/1,hashtags/2,hashtags/3,hashtags/4,hashtags/5,mentions/3,mentions/4,hashtags/6,hashtags/7,mentions/5,urls/2
BuzzCity,Kemba walker,995586048,@KembaWalker led six Hornets in double-figure scoring with 21 points in tonight's game against the Nets. #BuzzCity https://t.co/dJ4UGaorpN,Charlotte Hornets,https://pbs.twimg.com/profile_images/971489852729581568/vXFiF-7j_normal.jpg,872797,hornets,The Official Twitter of the NBA's Charlotte Hornets,Thu Feb 19 15:39:05 +0000 2009,21308488,1201,0.125,,,35.39313300000001,-80.670104,,,,,,,,,,,,,
,FOX Sports: Hornets,-560472064,"RT @HornetsOnFSSE: ""We've played two totally unacceptable games in terms of intensity, toughness and energy. Games that we needed to have.""…",Humble&Hungry 336✈️,https://pbs.twimg.com/profile_images/971517553175678977/GV1e-V2J_normal.jpg,1877,Cap_TNDO,"""The easiest way to be defeated is to be distracted."" #B4b🗣 #LackofWorries🎈 #BGOD🦅 #Ferrum17🎓 #Built2last #Blackhat4eva #GoHeels #GoGators #COLTSTRONG 🙏🏾",Wed Apr 06 01:19:48 +0000 2011,277785243,1853,-0.625,,,,,,,,,,,,,,,,,
BuzzCity,Charlotte Hornets,1540870149,"RT @hornets: Malik Monk is tonight's @Sprite Player of the Game with a strong performance off the bench.

#BuzzCity https://t.co/hlbAJjrLSX",Logan Greenwell,https://pbs.twimg.com/profile_images/934833865151139840/Nn-HDLsV_normal.jpg,376,LoganGreenwell,,Tue May 24 01:33:44 +0000 2011,304160410,657,0.5,,,38.209115,-87.29101,Sprite,,,,,,,,,,,,
BuzzCity,Charlotte Hornets,81170432,"RT @hornets: Malik Monk is tonight's @Sprite Player of the Game with a strong performance off the bench.

#BuzzCity https://t.co/hlbAJjrLSX",ExCats,https://pbs.twimg.com/profile_images/732783426739294209/o_W-ginQ_normal.jpg,17964,ExCats,"News and updates from @heraldleader on former University of Kentucky players in the NBA, NFL and other sports. Most tweets are by @dennisv.",Wed May 09 22:32:40 +0000 2012,575728936,715,0.5,,,38.211404,-84.282715,Sprite,,,,,,,,,,,,
Hornets,(((Mike Reader))),-858304512,"RT @mreader: Charlotte #Hornets look flat, get knocked around at home by Brooklyn #Nets.
 https://t.co/1r2a1jE3i1

#BuzzCity #NBA #CHAvsBKN…",Charlotte Observer,https://pbs.twimg.com/profile_images/771081413030453249/keFMxmLB_normal.jpg,233904,theobserver,Updates from staffers at The Charlotte Observer.,Wed Sep 05 22:01:17 +0000 2007,8695932,689,-0.5,http://www.charlotteobserver.com/sports/nba/charlotte-hornets/article204243544.html,,35.39313300000001,-80.670104,,,Nets,BuzzCity,NBA,CHAvsBKN,,,,,,,
Hornets,,-1227403262,"Charlotte #Hornets look flat, get knocked around at home by Brooklyn #Nets.
 https://t.co/1r2a1jE3i1

#BuzzCity… https://t.co/TTw2FmCYrf",(((Mike Reader))),https://pbs.twimg.com/profile_images/807482014672814081/aVn1xwAr_normal.jpg,1793,mreader,Charlotte Observer Sports producer. Retweet ≠ endorsement; #IBlockTrolls,Wed Nov 28 18:54:00 +0000 2007,10682742,2644,-0.5,http://www.charlotteobserver.com/sports/nba/charlotte-hornets/article204243544.html,https://twitter.com/i/web/status/971941386936340482,35.39313300000001,-80.670104,,,Nets,BuzzCity,,,,,,,,,
BuzzCity,,1113026561,"Well... good try, Hornets. #BuzzCity https://t.co/k0MOoYXian",Cindy Davis,https://pbs.twimg.com/profile_images/967820155077255168/WtpKvgVz_normal.jpg,115,XO_CindyDavis,Nurse. Keep Pounding. Bolt Up. Dog mom. Travel Enthusiast. FF Commissioner. San Diego➡ CLT.,Sun Jul 31 16:45:36 +0000 2011,346045584,417,0.5,,,35.39313300000001,-80.670104,,,,,,,,,,,,,
BuzzCity,,-434663423,#BuzzCity,"Donta Monroe, CPCC",https://pbs.twimg.com/profile_images/886710117961527296/kxEePfIO_normal.jpg,3,Donta_Monroe,"#CPCC #UNCC If you currently attend or you have attended in the past, let's connect.",Sun Jul 16 21:56:07 +0000 2017,1737928704,106,0,,,,,,,,,,,,,,,,,
,FOX Sports: Hornets,18276352,"RT @HornetsOnFSSE: ""We've played two totally unacceptable games in terms of intensity, toughness and energy. Games that we needed to have.""…","Arthurlee L. Mitchell, Jr.",https://pbs.twimg.com/profile_images/950175122366767104/k4x_mqbj_normal.jpg,2052,Arthurlee_M,"Geek, Carolina Panthers Fan, Charlotte Hornets Fan, Fan of Univ. of S.C. Gamecocks, father of 1, native of John's Island, SC & SMC '95 & Newberry College '97",Sat Jun 12 00:41:45 +0000 2010,154709971,2697,-0.625,,,,,,,,,,,,,,,,,
,Charlotte Hornets,2052513792,"RT @hornets: “We owe it to each other, to the organization, to Michael and to our fans, that we don’t play like that.” 

Coach Cliff on ton…",FOX Sports: Hornets,https://pbs.twimg.com/profile_images/841686246179119104/2SvSHxvX_normal.jpg,2468,HornetsOnFSSE,"Charlotte Hornets basketball from the FOX Sports Southeast perspective. Friends with Eric, Dell and Stephanie. Big fan of FOX Sports GO.",Mon Sep 12 19:09:08 +0000 2016,-845938688,137,0.375,,,35.39313300000001,-80.670104,,,,,,,,,,,,,
,,-1831493632,"""We've played two totally unacceptable games in terms of intensity, toughness and energy. Games that we needed to h… https://t.co/TnRXZYRefe",FOX Sports: Hornets,https://pbs.twimg.com/profile_images/841686246179119104/2SvSHxvX_normal.jpg,2468,HornetsOnFSSE,"Charlotte Hornets basketball from the FOX Sports Southeast perspective. Friends with Eric, Dell and Stephanie. Big fan of FOX Sports GO.",Mon Sep 12 19:09:08 +0000 2016,-845938688,137,-0.625,https://twitter.com/i/web/status/971939934633304064,,35.39313300000001,-80.670104,,,,,,,,,,,,,
BuzzCity,Charlotte Hornets,22499328,Another tough loss for the @hornets tonight. We gotta play better than this. We need to play hard on both ends of the court. #BuzzCity,Domineke P.,https://pbs.twimg.com/profile_images/951125770113617922/XxKkePgG_normal.jpg,208,CoolGuyDom10,"I'm all about the Carolina Panthers, Charlotte Hornets, UNC Tar Heels, and WWE. I love listening to music and dancing.
#KeepPounding #BuzzCity #PlayLineArmy",Sat Aug 01 23:20:42 +0000 2009,62142024,168,0,,,36.5881568,-75.400119,,,,,,,,,,,,,
BuzzCity,Charlotte Hornets,1763049474,"RT @hornets: NEEDED THAT!!! 4⃣-POINT PLAY FROM KEMBA 👍

#BuzzCity https://t.co/LZv2hZ3Af3",JOB_VI,https://pbs.twimg.com/profile_images/950232219376914432/EYu8mD-__normal.jpg,1506,JOB_VI,Great Value Richard Sherman. Mangeur de cul. Artist. #BlackLivesMatter #NotQuavoTho #LemonPepperWet,Fri Mar 08 02:40:19 +0000 2013,1250533248,1478,0,,,,,,,,,,,,,,,,,
BuzzCity,,345493505,"#BuzzCity empieza a ver el ingreso a Playoffs como una utopía: cayó ante el flojo #WeGoHard, sumó su quinta derrota… https://t.co/tcwO3VNoPz",Isolation,https://pbs.twimg.com/profile_images/876095573518155777/8hfbQglN_normal.jpg,4649,IsolationNBA,La jugada que estabas esperando.,Mon Apr 10 16:10:13 +0000 2017,1238806529,3435,0,https://twitter.com/i/web/status/971939352694738945,,-21.7810459,-53.637481,,,WeGoHard,,,,,,,,,,
BuzzCity,Charlotte Hornets,-887705600,"RT @hornets: Malik Monk is tonight's @Sprite Player of the Game with a strong performance off the bench.

#BuzzCity https://t.co/hlbAJjrLSX",Sonya,https://pbs.twimg.com/profile_images/736958202034696193/sx3eqmo7_normal.jpg,7518,MorrisPartyof6,🤪Crazy wife and homeschooling mom to 4 💖Catholic ✝️Patriot🇺🇸,Mon Jul 04 02:09:25 +0000 2011,328805891,6776,0.5,,,,,Sprite,,,,,,,,,,,,
BuzzCity,Charlotte Hornets,-1567170560,"RT @hornets: Check out the TEAM STATS from tonight's game vs Brooklyn.

#BuzzCity https://t.co/r0IPyoypiW","Arthurlee L. Mitchell, Jr.",https://pbs.twimg.com/profile_images/950175122366767104/k4x_mqbj_normal.jpg,2052,Arthurlee_M,"Geek, Carolina Panthers Fan, Charlotte Hornets Fan, Fan of Univ. of S.C. Gamecocks, father of 1, native of John's Island, SC & SMC '95 & Newberry College '97",Sat Jun 12 00:41:45 +0000 2010,154709971,2697,0,,,,,,,,,,,,,,,,,
BuzzCity,,-1831366655,"Check out the TEAM STATS from tonight's game vs Brooklyn.

#BuzzCity https://t.co/r0IPyoypiW",Charlotte Hornets,https://pbs.twimg.com/profile_images/971489852729581568/vXFiF-7j_normal.jpg,872797,hornets,The Official Twitter of the NBA's Charlotte Hornets,Thu Feb 19 15:39:05 +0000 2009,21308488,1201,0,,,35.39313300000001,-80.670104,,,,,,,,,,,,,
,Charlotte Hornets,-937979904,"RT @hornets: “We owe it to each other, to the organization, to Michael and to our fans, that we don’t play like that.” 

Coach Cliff on ton…",Brandon Williams 🦁×✌✊,https://pbs.twimg.com/profile_images/965076947670888448/Fsjf4Dyg_normal.jpg,147,Bwill1439,"Asst. Varsity Women's Basketball Coach & Asst. MS Softball at Hickory Grove Christian🦁.
Jeremiah 29:11
#ShineOn🌅",Sat Apr 07 04:03:08 +0000 2012,547304153,258,0.375,,,,,,,,,,,,,,,,,
BuzzCity,,-967405568,"Destaques #BuzzCity :
Walker: 21 pts, 6 ast e 2 stl
Howard: 19 pts, 7 reb e 3 blk
Lamb: 15 pts e 2 reb
Monk: 13 pts… https://t.co/OzKnVVhpQf",Double-Doule BR,https://pbs.twimg.com/profile_images/966841279920463874/waNiegC5_normal.jpg,21,double_doublebr,Perfil brasleiro para falar sobre NBA!,Wed Feb 21 04:34:09 +0000 2018,756539392,79,0,https://twitter.com/i/web/status/971937848143286272,,,,,,,,,,,,,,,,
BuzzCity,Charlotte Hornets,1637314560,RT @hornets: Dwight from the inside 💪 18 points so far for the big man. #BuzzCity https://t.co/OD9F5W5Oi1,SUPER BOWL CHAMPS Jilladelphia Eagles,https://pbs.twimg.com/profile_images/955241113807413248/QEwHVYmT_normal.jpg,1311,jilliankushner,23 | University of Texas Alumna | Full-Time Trump Hater | Fly Eagles Fly | 99% Of Tweets Sarcastic,Sun Jul 06 20:31:53 +0000 2014,-1686704830,514,0.25,,,30.5168629,-97.5684199,,,,,,,,,,,,,
BuzzCity,FOX Sports: Hornets,836153344,"RT @HornetsOnFSSE: Dell Curry and @Matt13Carroll know it's all about the defense when it comes to this loss.

#BuzzCity #BKNatCHA https://t…","Arthurlee L. Mitchell, Jr.",https://pbs.twimg.com/profile_images/950175122366767104/k4x_mqbj_normal.jpg,2052,Arthurlee_M,"Geek, Carolina Panthers Fan, Charlotte Hornets Fan, Fan of Univ. of S.C. Gamecocks, father of 1, native of John's Island, SC & SMC '95 & Newberry College '97",Sat Jun 12 00:41:45 +0000 2010,154709971,2697,0.125,,,,,Matt Carroll,,BKNatCHA,,,,,,,,,,
,Charlotte Hornets,785813504,"RT @hornets: “We owe it to each other, to the organization, to Michael and to our fans, that we don’t play like that.” 

Coach Cliff on ton…","Arthurlee L. Mitchell, Jr.",https://pbs.twimg.com/profile_images/950175122366767104/k4x_mqbj_normal.jpg,2052,Arthurlee_M,"Geek, Carolina Panthers Fan, Charlotte Hornets Fan, Fan of Univ. of S.C. Gamecocks, father of 1, native of John's Island, SC & SMC '95 & Newberry College '97",Sat Jun 12 00:41:45 +0000 2010,154709971,2697,0.375,,,,,,,,,,,,,,,,,
,Charlotte Hornets,-1357590527,"RT @hornets: “We owe it to each other, to the organization, to Michael and to our fans, that we don’t play like that.” 

Coach Cliff on ton…",aderin@ ORLLAL,https://pbs.twimg.com/profile_images/917066083550470144/T3g46oO5_normal.jpg,2959,muumidou,NBAはORLとLAL、NFLはPITとKC、NHLはLAKとPIT、NCAAはオレゴン＝Troy Brown Jr.くんを応援しています。NBA歴5年リーグパス歴3年。#aderinNBAleaguepass で観戦記録をつけています。永遠のNBAひよこ🐣でNHLとNFLは🥚以下です。フォローは基本的に選手だけ。,Tue Feb 16 10:14:25 +0000 2010,114705644,1150,0.375,,,,,,,,,,,,,,,,,
,Charlotte Hornets,-1147695104,"RT @hornets: “We owe it to each other, to the organization, to Michael and to our fans, that we don’t play like that.” 

Coach Cliff on ton…",Brooklyn Nets Fan,https://pbs.twimg.com/profile_images/825822279099625475/r-IOXAbd_normal.jpg,83,iven_zheng,Fan of the NBA basketball team BROOKLYN NETS and Jeremy Lin.🏀⛹️ Mostly a retweeter.🤓 In HS. I also play AQW,Thu Feb 11 21:54:21 +0000 2016,604509426,124,0.375,,,,,,,,,,,,,,,,,
BuzzCity,Charlotte Hornets,-153710592,"RT @hornets: Know Your FINAL Score

@LendingTree x #BuzzCity https://t.co/wFeRp76hmU",Domineke P.,https://pbs.twimg.com/profile_images/951125770113617922/XxKkePgG_normal.jpg,208,CoolGuyDom10,"I'm all about the Carolina Panthers, Charlotte Hornets, UNC Tar Heels, and WWE. I love listening to music and dancing.
#KeepPounding #BuzzCity #PlayLineArmy",Sat Aug 01 23:20:42 +0000 2009,62142024,168,0,,,36.5881568,-75.400119,LendingTree,,,,,,,,,,,,
,Charlotte Hornets,-1386749950,"RT @hornets: “We owe it to each other, to the organization, to Michael and to our fans, that we don’t play like that.” 

Coach Cliff on ton…",Hunter,https://pbs.twimg.com/profile_images/933189040861478912/wXzXYSLL_normal.jpg,56,hunter1559,yeh,Fri Apr 17 02:13:13 +0000 2015,-1120298929,116,0.375,,,,,,,,,,,,,,,,,
,Charlotte Hornets,-1990852608,"RT @hornets: “We owe it to each other, to the organization, to Michael and to our fans, that we don’t play like that.” 

Coach Cliff on ton…",Ryan Chell,https://pbs.twimg.com/profile_images/927690474583986176/VECbN6jm_normal.jpg,2015,RyanChellWFNZ,"Producer-@wfnz @Primetimewfnz. Runs on coffee. And unlike Dr. Evazan, has the death sentence on 13 systems. Email: ryan.chell@entercom.com ryanchell87@gmail.com",Thu Jul 28 02:53:10 +0000 2011,343795459,1672,0.375,,,35.39313300000001,-80.670104,,,,,,,,,,,,,
BuzzCity,FOX Sports: Hornets,324505600,"RT @HornetsOnFSSE: Hmmm.....Dell Curry is sporting a nice green shirt tonight!

-@Matt13Carroll fills us in on why!

#BuzzCity https://t.co…",Jim Bailey,https://pbs.twimg.com/profile_images/593112102954528768/a9gLBKGY_normal.jpg,37,jbail10,Die Hard Phillies and Eagles fan!,Mon Aug 22 23:03:54 +0000 2011,360255957,159,0,,,,,Matt Carroll,,,,,,,,,,,,
,,-799567872,"“We owe it to each other, to the organization, to Michael and to our fans, that we don’t play like that.” 

Coach C… https://t.co/kLKeLRoqSe",Charlotte Hornets,https://pbs.twimg.com/profile_images/971489852729581568/vXFiF-7j_normal.jpg,872797,hornets,The Official Twitter of the NBA's Charlotte Hornets,Thu Feb 19 15:39:05 +0000 2009,21308488,1201,0.375,https://twitter.com/i/web/status/971937100986814464,,35.39313300000001,-80.670104,,,,,,,,,,,,,
WEGOHARD,Brooklyn Nets,1800855552,"LOSING STREAK OVER:
#WEGOHARD 125
#buzzcity 111
DO U SMELL IT?
THAT'S THE SMELL OF VICTORY!
@BrooklynNets outlast… https://t.co/kyOhUeYlyc",#Only2⃣2⃣Matters,https://pbs.twimg.com/profile_images/965726642126639104/CE2Nv8or_normal.jpg,102,iAmKwameDotCom,"Official Twitter page of Kwame Alexander. Also find me on Google Plus, Blogger, and now FACEBOOK!",Sat Oct 08 12:39:40 +0000 2011,387078716,139,0,https://twitter.com/i/web/status/971936734220050432,,,,,,buzzcity,,,,,,,,,,
WeGoHard,,1410846720,"FINAL!
#WeGoHard (21-45) 125
#BuzzCity (28-38) 111

📊

#WeGoHard Crabbe 29p, 8r; LeVert 22p, 4r, 8a; Hollis-Jeffers… https://t.co/siBnlQtvIZ",Menina NBA,https://pbs.twimg.com/profile_images/947502536096976896/Hp05FV3k_normal.jpg,1315,meninanba,"nba, blá blá blá etc e tal",Sun Jul 10 15:46:51 +0000 2016,806752256,449,0,https://twitter.com/i/web/status/971936424592396288,,,,,,BuzzCity,WeGoHard,,,,,,,,,
BuzzCity,Charlotte Hornets,-2133340160,"RT @hornets: Malik Monk is tonight's @Sprite Player of the Game with a strong performance off the bench.

#BuzzCity https://t.co/hlbAJjrLSX",Gep,https://pbs.twimg.com/profile_images/963488014554017793/O3UuqGRY_normal.jpg,334,They_callme_Gep,Louisville Cardinal. whisky for a grown man. ❤️Savannah ❤️,Thu Nov 12 17:07:41 +0000 2015,-122311987,475,0.5,,,,,Sprite,,,,,,,,,,,,
WeGoHard,,2090258432,"Final
#WeGoHard 125 X 111 #BuzzCity",Double-Doule BR,https://pbs.twimg.com/profile_images/966841279920463874/waNiegC5_normal.jpg,21,double_doublebr,Perfil brasleiro para falar sobre NBA!,Wed Feb 21 04:34:09 +0000 2018,756539392,79,0,,,,,,,BuzzCity,,,,,,,,,,
Hornets,,-761864190,"Player Averages
PG: Kemba Walker
Average Fantasy Points: 37.49
Cost Per Point:  $240
Players Team: #Hornets… https://t.co/zfB9Qgjjqg",🌟🌟 FantasymAgic 🌟🌟,https://pbs.twimg.com/profile_images/944940481594691589/u5_TRP2V_normal.jpg,2371,jamesabaileyjr,"Dedicated Magic Fan & DFS Grinder
My Passion is to Motivate because You are Successful You are Amazing & You are Focused Now go show the world #YouCanDoIt 👊",Tue Apr 20 03:09:19 +0000 2010,135015396,1447,0,https://twitter.com/i/web/status/971936203376353282,,28.6143519,-81.22977,,,,,,,,,,,,,
WeGoHard,,-321417216,"FINAL!
#WeGoHard 125x111 #BuzzCity

Allen Crabbe 
29 PTS, 8 REB, 1 AST
 
Kemba Walker 
21 PTS, 6 AST, 2 STL",Mid Range Brasil,https://pbs.twimg.com/profile_images/930362769848881152/smJIIhEO_normal.jpg,4643,MidRangeBR,"Em uma luta diária contra o termo ""cabeça do garrafão"" na sociedade brasileira.",Wed Jan 06 18:37:17 +0000 2016,432117839,1003,0,,,5.2717863,-28.650543,,,BuzzCity,,,,,,,,,,
BuzzCity,Charlotte Hornets,-472395776,"RT @hornets: Malik Monk is tonight's @Sprite Player of the Game with a strong performance off the bench.

#BuzzCity https://t.co/hlbAJjrLSX",Nolan Richardson,https://pbs.twimg.com/profile_images/892765962780512256/xcCCQGQE_normal.jpg,290,bigrobondahop,,Mon Jun 06 02:06:19 +0000 2011,311787421,206,0.5,,,35.2155401,-78.49930090000001,Sprite,,,,,,,,,,,,
BuzzCity,Charlotte Hornets,1251463170,"RT @hornets: Malik Monk is tonight's @Sprite Player of the Game with a strong performance off the bench.

#BuzzCity https://t.co/hlbAJjrLSX",jason,https://pbs.twimg.com/profile_images/967524710849409025/iti60mRI_normal.jpg,92,busquests,doge coin investor,Sat Apr 18 00:08:39 +0000 2015,-1133279636,288,0.5,,,,,Sprite,,,,,,,,,,,,
BuzzCity,Charlotte Hornets,1033359361,"RT @hornets: Malik Monk is tonight's @Sprite Player of the Game with a strong performance off the bench.

#BuzzCity https://t.co/hlbAJjrLSX",Jamski,https://pbs.twimg.com/profile_images/696459742542225408/PpwfF8IT_normal.jpg,2241,JHL90,"(Following over 2,000 people not 599) I'm a Autistic Sports fan who struggles to socialise with people generally but It doesn't stop me from trying. Like 😺 too",Sun Feb 07 22:12:43 +0000 2016,-715755520,2818,0.5,,,,,Sprite,,,,,,,,,,,,
WeGoHard,,1469571072,"FINAL DE JOGO EM CHARLOTTE: #WeGoHard 125 x 111 #BuzzCity 

Allen Crabbe foi o cestinha da partida com 29 pontos e 8 rebotes. #NBA",Hoops City Brasil,https://pbs.twimg.com/profile_images/895687386272813056/6RvqJmca_normal.jpg,3336,hoopscitybrasil,"Tudo sobre o melhor da bola laranja no mundo. NBA, WNBA, NBB, LBF, EuroLeague, nossas seleções brasileiras e mais! O basquete em um só lugar.",Fri Feb 12 05:40:23 +0000 2016,600921442,1577,0,,,,,,,BuzzCity,NBA,,,,,,,,,
Hornets,,1599574016,"That #Hornets loss to the #Nets tonight is an absolute killer. 🙈

#BuzzCity #NBA",Will Kennedy,https://pbs.twimg.com/profile_images/942490428233912320/q2g1kT0k_normal.jpg,1870,willkennedynews,"Journalist: politics, education & sports takes. Teacher, coach, Choctaw-Kiowa. Currently on WCCB in Charlotte, NC. Opinions my own. RT's not endorsements.",Tue Sep 13 21:02:49 +0000 2011,373018957,1258,-0.25,,,35.39313300000001,-80.670104,,,Nets,BuzzCity,NBA,,,,,,,,
BuzzCity,Matt Carroll,-1328160768,"Dell Curry and @Matt13Carroll know it's all about the defense when it comes to this loss.

#BuzzCity #BKNatCHA https://t.co/1gimE3xesS",FOX Sports: Hornets,https://pbs.twimg.com/profile_images/841686246179119104/2SvSHxvX_normal.jpg,2468,HornetsOnFSSE,"Charlotte Hornets basketball from the FOX Sports Southeast perspective. Friends with Eric, Dell and Stephanie. Big fan of FOX Sports GO.",Mon Sep 12 19:09:08 +0000 2016,-845938688,137,0.125,,,35.39313300000001,-80.670104,,,BKNatCHA,,,,,,,,,,
BuzzCity,Charlotte Hornets,240640000,"RT @hornets: Know Your FINAL Score

@LendingTree x #BuzzCity https://t.co/wFeRp76hmU",Will Lanier,https://pbs.twimg.com/profile_images/782403313966915584/3ETyTjru_normal.jpg,339,W_Lanier9,,Wed Nov 09 01:05:04 +0000 2011,408132052,605,0,,,,,LendingTree,,,,,,,,,,,,
BuzzCity,Charlotte Hornets,1838583808,"RT @hornets: Know Your FINAL Score

@LendingTree x #BuzzCity https://t.co/wFeRp76hmU",Brooklyn Nets Fan,https://pbs.twimg.com/profile_images/825822279099625475/r-IOXAbd_normal.jpg,83,iven_zheng,Fan of the NBA basketball team BROOKLYN NETS and Jeremy Lin.🏀⛹️ Mostly a retweeter.🤓 In HS. I also play AQW,Thu Feb 11 21:54:21 +0000 2016,604509426,124,0,,,,,LendingTree,,,,,,,,,,,,
BuzzCity,Charlotte Hornets,-2045333504,"RT @hornets: Malik Monk is tonight's @Sprite Player of the Game with a strong performance off the bench.

#BuzzCity https://t.co/hlbAJjrLSX",Sunny Smith,https://pbs.twimg.com/profile_images/662247291135234049/3U6wdfHN_normal.jpg,2061,citcatBBNfan,#FBR,Thu Aug 06 22:46:58 +0000 2015,-888692801,4209,0.5,,,71.5388001,-66.885417,Sprite,,,,,,,,,,,,
BuzzCity,Humble&Hungry 336✈️,-1630089215,RT @Cap_TNDO: I’ll be glad when #BuzzCity get it together before Kemba have an urge to leave @hornets,Humble&Hungry 336✈️,https://pbs.twimg.com/profile_images/971517553175678977/GV1e-V2J_normal.jpg,1877,Cap_TNDO,"""The easiest way to be defeated is to be distracted."" #B4b🗣 #LackofWorries🎈 #BGOD🦅 #Ferrum17🎓 #Built2last #Blackhat4eva #GoHeels #GoGators #COLTSTRONG 🙏🏾",Wed Apr 06 01:19:48 +0000 2011,277785243,1853,-0.875,,,,,Charlotte Hornets,,,,,,,,,,,,
BuzzCity,Charlotte Hornets,911663105,"RT @hornets: Malik Monk is tonight's @Sprite Player of the Game with a strong performance off the bench.

#BuzzCity https://t.co/hlbAJjrLSX",myiab❤️,https://pbs.twimg.com/profile_images/937383830574465025/ysAukyEu_normal.jpg,1937,_MyiaB,"It's crazy how bad I want it man, I'm grinding like my family homeless!",Mon Apr 06 15:22:17 +0000 2015,-1152844498,611,0.5,,,31.000968,-79.974306,Sprite,,,,,,,,,,,,
BuzzCity,Charlotte Hornets,1528291329,"RT @hornets: Malik Monk is tonight's @Sprite Player of the Game with a strong performance off the bench.

#BuzzCity https://t.co/hlbAJjrLSX",Vincent Spillman,https://pbs.twimg.com/profile_images/969696282959851521/AbFTe8sB_normal.jpg,4111,GioVSpillman,"Liberty University '17 | Follower of Christ | FanSided: @swarmnsting contributor, @rotoden contributor",Thu Jun 07 20:36:30 +0000 2012,602263137,581,0.5,,,35.7466978,-80.43815699999999,Sprite,,,,,,,,,,,,
,Malik Monk,1868029952,@AhmadMonk 💪🏾💪🏾💯💯 RT @hornets: Malik Monk is tonight's @Sprite Player of the Game with a strong performance off the… https://t.co/gZl440DmWr,Lou will,https://pbs.twimg.com/profile_images/957795131620503552/WaVy5xjq_normal.jpg,225,B_Cobain_,NIKE boy we don’t do 3 stripes,Sun Feb 20 00:30:36 +0000 2011,254780104,296,0.5,https://twitter.com/i/web/status/971934681292857344,,,,Charlotte Hornets,Sprite,,,,,,,,,,,
NBA,HaceF5,-1164472315,"RT @hacef5: #NBA | Final del partido en el Time Warner Cable Arena de #Charlotte ⏰

🏀 #BuzzCity 111 - #WeGoHard 125 🏀

#KembaWalker 21 pts.…",Matias Damian Ocampo,https://pbs.twimg.com/profile_images/759941065642242048/T04qK_az_normal.jpg,172,matias_ocampo,"Periodista Deportivo recibido en el Centro de Estudios Terciarios de River Plate, agradecido a los viejos. #NBA para @hace_F5",Mon Jun 07 14:17:38 +0000 2010,153031460,1185,0,,,-34.7795678,-58.43617259999999,,,Charlotte,BuzzCity,WeGoHard,KembaWalker,,,,,,,
BuzzCity,Charlotte Hornets,890753026,"RT @hornets: NEEDED THAT!!! 4⃣-POINT PLAY FROM KEMBA 👍

#BuzzCity https://t.co/LZv2hZ3Af3",Bhad Boy Bebe,https://pbs.twimg.com/profile_images/960627444200935425/R43VQrmI_normal.jpg,115,PrinceMari8,"""BLCK-MND&FRK""",Thu Feb 01 07:45:59 +0000 2018,-262742016,672,0,,,71.5388001,-66.885417,,,,,,,,,,,,,
BuzzCity,Charlotte Hornets,-304619515,"RT @hornets: Malik Monk is tonight's @Sprite Player of the Game with a strong performance off the bench.

#BuzzCity https://t.co/hlbAJjrLSX",Monk?,https://pbs.twimg.com/profile_images/972194156834521088/09ipIapg_normal.jpg,667,MonkDagger,Malik Monk Fan | No Monk slander tolerated 🚫 | Defend Malik Monk At All Cost |  ♓️,Sat Jul 15 08:30:58 +0000 2017,1788215296,152,0.5,,,,,Sprite,,,,,,,,,,,,
BuzzCity,FOX Sports: Hornets,-824778752,"RT @HornetsOnFSSE: The captain @KembaWalker with the 4️⃣ point play!

#BuzzCity #BKNatCHA https://t.co/7D5vnMGFaI",Storrs CT,https://pbs.twimg.com/profile_images/753385910981500928/JbS7E9dV_normal.jpg,146,UConnXL,Huskies 24/7,Thu Jul 14 00:19:14 +0000 2016,-1219092479,157,0,,,40.1379919,-74.9557629,Kemba walker,,BKNatCHA,,,,,,,,,,
BuzzCity,Charlotte Hornets,-1273626623,"RT @hornets: Malik Monk is tonight's @Sprite Player of the Game with a strong performance off the bench.

#BuzzCity https://t.co/hlbAJjrLSX","Arthurlee L. Mitchell, Jr.",https://pbs.twimg.com/profile_images/950175122366767104/k4x_mqbj_normal.jpg,2052,Arthurlee_M,"Geek, Carolina Panthers Fan, Charlotte Hornets Fan, Fan of Univ. of S.C. Gamecocks, father of 1, native of John's Island, SC & SMC '95 & Newberry College '97",Sat Jun 12 00:41:45 +0000 2010,154709971,2697,0.5,,,,,Sprite,,,,,,,,,,,,
,,148299776,"Défaite 125-111 face à Brooklyn ! 🙂

Blow-out à la maison.
La défense n’existe plus.
Espoir pour les PO? Y en a plu… https://t.co/zvNaUzRh7D",Charlotte Hornets FR,https://pbs.twimg.com/profile_images/899649650256355334/cLzS9ctS_normal.jpg,5696,HornetsFR,"La vista de Kemba, la classe de Nic', le déjanté Franck the Tank, et papa Marvin en cadeau. 😍 Rajoutez Superman et #RoadtothePO, Go Hornets !",Mon Feb 28 11:04:57 +0000 2011,258733194,977,0,https://twitter.com/i/web/status/971934250076397568,,51.1241999,9.6624999,,,,,,,,,,,,,
