hashtags/0,mentions/0,id,text,user/nick,user/profile_img,user/followers,user/name,user/description,user/created_at,user/id,user/friends,sentient,urls/0,hashtags/1,mentions/1,hashtags/2,hashtags/3,urls/1,mentions/2,mentions/3,urls/2,hashtags/4,user/location/lat,user/location/long,hashtags/5,hashtags/6,hashtags/7,hashtags/8,hashtags/9,hashtags/10,mentions/4,mentions/5,mentions/6,mentions/7,mentions/8,hashtags/11,hashtags/12;;;;;;;;;;;;;;;
Suns,Basketball Reference,1641459718,RT @bball_ref: Odds of top lottery spot (change from 7 days ago): 1. #Suns 53.8% (⬆️ 11.2) 2. #Grizzlies 19.0% (⬆️ 11.0) 3. #Hawks 9.2% (⬇️…,TJ,https://pbs.twimg.com/profile_images/952336499265146880/ptL3mFQo_normal.jpg,497,tjhickey12,#BringLebrontoAtlanta,Sun Jan 16 07:28:46 +0000 2011,238881603,422,0,,Grizzlies,,Hawks,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
",Chicago Bulls,1603612672,""RT @chicagobulls: For the first time this season @KrisDunn3 , @MarkkanenLauri and @ZachLaVine all scored 20 point or more. The future is br…"",KatelynLamie,https://pbs.twimg.com/profile_images/809657792978042881/ZEr58AIu_normal.jpg,1008,lamiekatelyn,Cali life 🌴🌴 soccer ⚽️,Sun Mar 09 03:37:46 +0000 2014,-1915210155,30,-0.25,,,Kris Dunn,,,,Lauri Markkanen,Zach LaVine,,,,,,,,,,,,,,,,,";;;;;;;;;;;;;;;
",Chicago Bulls,1825910786,""RT @chicagobulls: For the first time this season @KrisDunn3 , @MarkkanenLauri and @ZachLaVine all scored 20 point or more. The future is br…"",🚺,https://pbs.twimg.com/profile_images/971325053550837760/rnuVrFiN_normal.jpg,641,QueenEmm__,""Without God, I am nothing ✝️ | U.S. Army 🇺🇸"",Sat Oct 11 06:18:59 +0000 2014,-1472753808,350,-0.25,,,Kris Dunn,,,,Lauri Markkanen,Zach LaVine,,,,,,,,,,,,,,,,,";;;;;;;;;;;;;;;
bullsnation,,609615874,Join us #bullsnation https://t.co/GwrDFcp2uA,Tony Kukoč 🏀🎮,https://pbs.twimg.com/profile_images/926556046088376320/UkgARKgU_normal.jpg,771,OneAndOnly_Tony,Welcome to my page 💯 make sure you follow and check out my twitch ya boy a Twitch Affiliate 😁🤙🏾 #BullsNation 🏀 RIP Kyle We love and miss you 😞 🙏🏾,Mon Jun 08 04:58:04 +0000 2009,45503822,514,0,https://twitter.com/slamonline/status/971866475702124545,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
Bulls,Matt Peck,-1718120448,RT @Bulls_Peck: Chris Bosh said in BS podcast that his favorite part of Miami years was the 27 game win streak. The Rose-less #Bulls ended…,Batman 🌐,https://pbs.twimg.com/profile_images/960302757797343232/kY5et3mf_normal.jpg,496,TheMini_Prod,https://t.co/zMYoRnDlWx 0:49 most legendary moment of my life.,Mon Aug 16 22:29:22 +0000 2010,179264062,771,0.125,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
Timberwolves,ClutchPoints,685166592,RT @ClutchPointsApp: Tom Thibodeau makes first comments about Derrick Rose signing. #Timberwolves #Bulls  https://t.co/eCCWwgtVRe,Timberwolves Nation,https://pbs.twimg.com/profile_images/642847272955285504/lgH5ji6K_normal.jpg,3196,_TWolvesNation,#TimberwolvesNation -- your source for Minnesota Timberwolves news & info,Fri Feb 20 01:16:32 +0000 2015,-1263075543,4969,0,https://clutchpoints.com/timberwolves-news-tom-thibodeau-makes-first-comments-derrick-rose-signing/,Bulls,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
Timberwolves,ClutchPoints,-1596485629,RT @ClutchPointsApp: Tom Thibodeau makes first comments about Derrick Rose signing. #Timberwolves #Bulls  https://t.co/eCCWwgtVRe,Bulls Nation,https://pbs.twimg.com/profile_images/512728176544329728/qNWbrqPH_normal.jpeg,32147,BullsNationNet,#BullsNation - Chicago Bulls news & info,Fri Aug 08 21:37:56 +0000 2014,-1576926614,31201,0,https://clutchpoints.com/timberwolves-news-tom-thibodeau-makes-first-comments-derrick-rose-signing/,Bulls,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
",Chicago Bulls,-699006975,""RT @chicagobulls: For the first time this season @KrisDunn3 , @MarkkanenLauri and @ZachLaVine all scored 20 point or more. The future is br…"",Xavier Deira,https://pbs.twimg.com/profile_images/898895871387078656/w69-SugL_normal.jpg,390,XaviWD,I'm interested in all types of music and movies #ExpandYourHorizons photographer and camera man #ProcessOfProgress,Thu Jul 23 22:47:21 +0000 2009,59614102,872,-0.25,,,Kris Dunn,,,,Lauri Markkanen,Zach LaVine,,,,,,,,,,,,,,,,,";;;;;;;;;;;;;;;
"Bulls,Matt Peck,-921182208,RT @Bulls_Peck: Chris Bosh said in BS podcast that his favorite part of Miami years was the 27 game win streak. The Rose-less #Bulls ended…,Gustavo Vega,https://pbs.twimg.com/profile_images/740677685123420160/ysn2O0wb_normal.jpg,2119,iamvega1982,""I'm A Sport Fan, Diehard Chicago Bulls Fan"",Mon May 23 16:40:37 +0000 2011,303915091,693,0.125,,,,,,,,,,,,,,,,,,,,,,,,,";;;;;;;;;;;;;;;
Bulls,,-1508626432,The #Bulls signed forward Jarell Eddie to a 10-day contract. #NBA,NBA Lord,https://pbs.twimg.com/profile_images/548958756793360384/9ExdTk5S_normal.jpeg,1401,nba_lord,My name is Ben Parker. I graduated from UC Berkeley. Follow me here to keep up with the NBA! I'm also @slamdunk406 (No affiliation with the NBA).,Thu Apr 19 00:21:06 +0000 2012,557336029,834,0,,NBA,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
",Chicago Bulls,-1034465279,""RT @chicagobulls: For the first time this season @KrisDunn3 , @MarkkanenLauri and @ZachLaVine all scored 20 point or more. The future is br…"",layke fletcher,https://pbs.twimg.com/profile_images/842795375803203585/M2EVlJND_normal.jpg,759,laykefletcher,#ihoop #2 #Philo Alum '15 heath watches over from above🍑 @karahutcheson is my lil mama,Tue Nov 01 16:37:46 +0000 2011,402822866,566,-0.25,,,Kris Dunn,,,,Lauri Markkanen,Zach LaVine,,,,,,,,,,,,,,,,,";;;;;;;;;;;;;;;
Bulls,,1222029319,#Bulls #ReUnited 😍😍😍 https://t.co/HB5bDDb8k4,Gian Carlo Guanzon,https://pbs.twimg.com/profile_images/655458188863475712/1gaeGJfK_normal.jpg,71,GiaRed137,Hello future!!! Where will I be? You're mine. I'm yours.  Baby you're all I see. I'll give you everything baby love me lights out.,Fri Nov 13 08:59:00 +0000 2009,89660096,263,0,https://fb.me/XMPbwD3q,ReUnited,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
Suns,Basketball Reference,1033334789,RT @bball_ref: Odds of top lottery spot (change from 7 days ago): 1. #Suns 53.8% (⬆️ 11.2) 2. #Grizzlies 19.0% (⬆️ 11.0) 3. #Hawks 9.2% (⬇️…,Blayne,https://pbs.twimg.com/profile_images/939163468552441858/nG9oJOyh_normal.jpg,809,Blaynelevi,University of Georgia '20 | #Riseup | #TrueToAtlanta,Tue Nov 15 01:38:08 +0000 2011,412700245,759,0,,Grizzlies,,Hawks,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
",Chicago Bulls,1184337920,""RT @chicagobulls: For the first time this season @KrisDunn3 , @MarkkanenLauri and @ZachLaVine all scored 20 point or more. The future is br…"",B!,https://pbs.twimg.com/profile_images/966025351783747586/haOPwE85_normal.jpg,640,BMM10_,,Sun Oct 06 20:34:31 +0000 2013,1941942438,508,-0.25,,,Kris Dunn,,,,Lauri Markkanen,Zach LaVine,,,,,,,,,,,,,,,,,";;;;;;;;;;;;;;;
Timberwolves,,899108864,Tom Thibodeau makes first comments about Derrick Rose signing. #Timberwolves #Bulls  https://t.co/eCCWwgtVRe,ClutchPoints,https://pbs.twimg.com/profile_images/679032149517799424/B6w47B4L_normal.jpg,18511,ClutchPointsApp,#ClutchPoints: unlock your sports world. Download the app now on iOS or Android: https://t.co/gBm5NhRjYG,Tue Aug 11 23:31:20 +0000 2015,-982190998,7951,0,https://clutchpoints.com/timberwolves-news-tom-thibodeau-makes-first-comments-derrick-rose-signing/,Bulls,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
"Bulls,Chicago Bulls,1175793664,""RT @chicagobulls: Despite Denzel Valentine tying his career-high 20 points in scoring, the #Bulls couldn't keep up with the Celtics.  Last…"",Earleen moesch,https://pbs.twimg.com/profile_images/900390121933074432/rUhY1wSZ_normal.jpg,8453,earleen_moesch,,Wed Jan 11 01:14:01 +0000 2017,-510259200,2874,0,,,,,,,,,,,,,,,,,,,,,,,,,";;;;;;;;;;;;;;;
",Chicago Bulls,2094485505,""RT @chicagobulls: For the first time this season @KrisDunn3 , @MarkkanenLauri and @ZachLaVine all scored 20 point or more. The future is br…"",OTTM,https://pbs.twimg.com/profile_images/972291907610140672/nlXyniFL_normal.jpg,73,21Jimmy_,@Camila_Cabello 🌙 |  @JimmyButler           @KrisDunn3 @MarkkanenLauri              @ZachLavine,Sun Sep 27 05:17:40 +0000 2015,-505479053,120,-0.25,,,Kris Dunn,,,,Lauri Markkanen,Zach LaVine,,,,,,,,,,,,,,,,,";;;;;;;;;;;;;;;
",Chicago Bulls,-1160450048,""RT @chicagobulls: For the first time this season @KrisDunn3 , @MarkkanenLauri and @ZachLaVine all scored 20 point or more. The future is br…"",Jaden Hill😴✨,https://pbs.twimg.com/profile_images/937952910658248704/_wfRmryL_normal.jpg,200,Jaden40Hill,John 14:27✝️             🌟Looking Forward to the Future🌟,Thu Nov 12 05:08:30 +0000 2015,-126022499,214,-0.25,,,Kris Dunn,,,,Lauri Markkanen,Zach LaVine,,,,,,,,,,,,,,,,,";;;;;;;;;;;;;;;
"gold,Kitco NEWS,1670832129,RT @KitcoNewsNOW: TRADER TALK: 'We are long-term #gold #bulls but have too many concerns at the levels that #gold and #silver are trading -…,Todd Bubba Horwitz,https://pbs.twimg.com/profile_images/958390794620108802/PCulx94P_normal.jpg,4591,Bubba_Trading,""The Bubba Show, listen On Demand https://t.co/tIUxUDb5EW Futures/forex trading contains substantial risk https://t.co/yGFihw9ZU8"",Thu Jul 21 21:15:03 +0000 2011,339910279,1065,-0.25,,bulls,,gold,silver,,,,,,,,,,,,,,,,,,,,";;;;;;;;;;;;;;;
"AssistOfTheNight,NBA,1930944512,RT @NBA: Kris Dunn was on the money with his behind the back dime for tonight's #AssistOfTheNight! #BullsNation https://t.co/9ILsD75xwR,4enoyreve,https://pbs.twimg.com/profile_images/931771336543916033/o_Yus_67_normal.jpg,1221,4enoyreveHQ,""this is culture, the others are entertainment. Ü"",Wed Jun 28 23:37:07 +0000 2017,-115998718,450,-0.125,,BullsNation,,,,,,,,,,,,,,,,,,,,,,,";;;;;;;;;;;;;;;
Suns,Basketball Reference,-1273507840,RT @bball_ref: Odds of top lottery spot (change from 7 days ago): 1. #Suns 53.8% (⬆️ 11.2) 2. #Grizzlies 19.0% (⬆️ 11.0) 3. #Hawks 9.2% (⬇️…,BK Kid,https://pbs.twimg.com/profile_images/727680583137165312/pVNKNpI9_normal.jpg,1311,SonnyJason2,Television Watcher and Fan of Music SPORTS FAN NAS: THE GOAT,Sat Jun 27 02:22:25 +0000 2009,51316075,3363,0,,Grizzlies,,Hawks,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
Suns,Basketball Reference,-275390464,RT @bball_ref: Odds of top lottery spot (change from 7 days ago): 1. #Suns 53.8% (⬆️ 11.2) 2. #Grizzlies 19.0% (⬆️ 11.0) 3. #Hawks 9.2% (⬇️…,chris gallo,https://pbs.twimg.com/profile_images/970841321802940416/7ng5fHaf_normal.jpg,39,chrisgallo623,,Fri Oct 06 15:20:13 +0000 2017,1410703361,352,0,,Grizzlies,,Hawks,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
Suns,Basketball Reference,-468197371,RT @bball_ref: Odds of top lottery spot (change from 7 days ago): 1. #Suns 53.8% (⬆️ 11.2) 2. #Grizzlies 19.0% (⬆️ 11.0) 3. #Hawks 9.2% (⬇️…,Quenton S. Albertie (GQ),https://pbs.twimg.com/profile_images/918000352242360321/8-JM_oan_normal.jpg,984,quentonalbertie,Sportswriter -- @LeBron_Wire (USA Today Sports Media Group · NBA Wire) @NEOSportsInside. @AmicoHoopsNet. @KJG_NBA site expert. Seen on @SINow @BleacherReport.,Wed Dec 29 09:35:23 +0000 2010,231736211,1210,0,,Grizzlies,,Hawks,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
Suns,Basketball Reference,-1961447424,RT @bball_ref: Odds of top lottery spot (change from 7 days ago): 1. #Suns 53.8% (⬆️ 11.2) 2. #Grizzlies 19.0% (⬆️ 11.0) 3. #Hawks 9.2% (⬇️…,egg tart angel,https://pbs.twimg.com/profile_images/955916288961982464/BiGnY47G_normal.jpg,832,legsgap,long-suffering. Philadelphia sports fan. into fun hats and being genderless. a singular they.,Tue Apr 02 02:14:01 +0000 2013,1321575253,300,0,,Grizzlies,,Hawks,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
Suns,Basketball Reference,542560256,RT @bball_ref: Odds of top lottery spot (change from 7 days ago): 1. #Suns 53.8% (⬆️ 11.2) 2. #Grizzlies 19.0% (⬆️ 11.0) 3. #Hawks 9.2% (⬇️…,Matthew briggs,https://pbs.twimg.com/profile_images/913126750829383681/oB7D3a4p_normal.jpg,471,Matthewbriggs3,| Jordyn💕 | Oklahoma State ΠΚΑ,Thu Sep 22 11:55:32 +0000 2011,377953143,799,0,,Grizzlies,,Hawks,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
",Chicago Bulls,211214336,""RT @chicagobulls: For the first time this season @KrisDunn3 , @MarkkanenLauri and @ZachLaVine all scored 20 point or more. The future is br…"",Mika Itänen,https://pbs.twimg.com/profile_images/926063104735219712/cNt2Mo79_normal.jpg,238,MikaItanen,""Kehitysjohtaja/ Tampereen kaupungin ja kaupunkiseudun työllisyyspalvelut, intohimona tennis"",Thu Nov 02 12:18:29 +0000 2017,-1260949504,228,-0.25,,,Kris Dunn,,,,Lauri Markkanen,Zach LaVine,,,,,,,,,,,,,,,,,";;;;;;;;;;;;;;;
Suns,Basketball Reference,966225921,RT @bball_ref: Odds of top lottery spot (change from 7 days ago): 1. #Suns 53.8% (⬆️ 11.2) 2. #Grizzlies 19.0% (⬆️ 11.0) 3. #Hawks 9.2% (⬇️…,J Money,https://pbs.twimg.com/profile_images/970299170220322817/B020zCzv_normal.jpg,593,sooperjordan,Failure is just a piece of the puzzle. Enjoy life and follow me! SC: jdaly_98 #BBN #Reds #Bengals #LsDown,Mon Mar 19 01:52:29 +0000 2012,529013860,1354,0,,Grizzlies,,Hawks,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
Suns,Basketball Reference,1545003009,RT @bball_ref: Odds of top lottery spot (change from 7 days ago): 1. #Suns 53.8% (⬆️ 11.2) 2. #Grizzlies 19.0% (⬆️ 11.0) 3. #Hawks 9.2% (⬇️…,Wade Reeves,https://pbs.twimg.com/profile_images/960680403228078081/KuInVl3f_normal.jpg,36,Wade09711092,,Mon Aug 14 00:24:29 +0000 2017,-1952993280,513,0,,Grizzlies,,Hawks,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
BullsWin,Chicago Bulls,185991168,RT @chicagobulls: #BullsWin #BullsNation https://t.co/1eclguge7G,Dontrel Trigg,https://pbs.twimg.com/profile_images/968415665714548736/gvnRLJ-0_normal.jpg,719,DontrelT,Living like Larry///Sc:bballdontreldt3,Tue Sep 17 02:59:04 +0000 2013,1873898342,95,0,,BullsNation,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
Suns,,1469542401,Odds of top lottery spot (change from 7 days ago): 1. #Suns 53.8% (⬆️ 11.2) 2. #Grizzlies 19.0% (⬆️ 11.0) 3. #Hawks… https://t.co/9yHzPk5D6K,Basketball Reference,https://pbs.twimg.com/profile_images/698242148085407744/dq4EFGx4_normal.png,77491,bball_ref,Pro & College Basketball Stats and History,Mon Aug 24 16:48:53 +0000 2009,68450303,1592,0,https://twitter.com/i/web/status/971874478337781761,Grizzlies,,Hawks,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
BullsNation,NBA,-1495887872,RT @NBA: Dunn hits Markkanen for the HAMMER!  #BullsNation https://t.co/zFD00yIBRE,Big Folks from 79th,https://pbs.twimg.com/profile_images/969245419925590021/6n676GNH_normal.jpg,3240,FlowsAndolini,Co-owner/Founder of the @BarbersChairNet Network and cohost of @79thandHalas and Ball Don't Lie podcasts! I'm here for laughs and Theology/Philosophy,Thu Apr 09 05:03:33 +0000 2009,29925696,793,0,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
"gold,,1876246528,TRADER TALK: 'We are long-term #gold #bulls but have too many concerns at the levels that #gold and #silver are tra… https://t.co/9uttqp9aUF,Kitco NEWS,https://pbs.twimg.com/profile_images/732307953810702336/xQY_cdvS_normal.jpg,37171,KitcoNewsNOW,""Top #Gold, #Silver & Metals News, Charts & Videos"",Thu Apr 29 19:31:44 +0000 2010,138513820,1619,-0.25,https://twitter.com/i/web/status/971874216751480832,bulls,,gold,silver,,,,,,,,,,,,,,,,,,,,";;;;;;;;;;;;;;;
",Chicago Bulls,1444368386,""RT @chicagobulls: For the first time this season @KrisDunn3 , @MarkkanenLauri and @ZachLaVine all scored 20 point or more. The future is br…"",Max Lord,https://pbs.twimg.com/profile_images/967848411855761414/H1JPpuMh_normal.jpg,120,LadiesMan2187,""Just a guy who enjoys good booze, movies and television shows."",Tue Apr 12 21:22:12 +0000 2016,1909866497,287,-0.25,,,Kris Dunn,,,,Lauri Markkanen,Zach LaVine,,,,,,,,,,,,,,,,,";;;;;;;;;;;;;;;
",Chicago Bulls,735498240,""RT @chicagobulls: For the first time this season @KrisDunn3 , @MarkkanenLauri and @ZachLaVine all scored 20 point or more. The future is br…"",Taqiyy Cousins,https://pbs.twimg.com/profile_images/735870528506998784/x-LGGlBQ_normal.jpg,65,TaqiyCousins,Archer High School Marching Band Track + Field Wrestler,Sat Feb 15 16:54:30 +0000 2014,-1949536737,143,-0.25,,,Kris Dunn,,,,Lauri Markkanen,Zach LaVine,,,,,,,,,,,,,,,,,";;;;;;;;;;;;;;;
BullsWin,Chicago Bulls,739692544,RT @chicagobulls: #BullsWin #BullsNation https://t.co/1eclguge7G,Spanish Bulls,https://pbs.twimg.com/profile_images/817758495231582209/YBO5ATDD_normal.jpg,1677,Spanish_Bulls,Cuenta no oficial dedicada a los @chicagobulls. 6x CAMPEONES DE LA NBA!! #SeeRed #BullsNation,Tue Jul 22 20:23:07 +0000 2014,-1624423640,1206,0,,BullsNation,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
"Bulls,Bulls Talk,1897267200,RT @NBCSBulls: This ref may have been a little too animated for a #Bulls-Grizzlies game... but we dig it.   Caption this: https://t.co/3aq0…,Gustavo Vega,https://pbs.twimg.com/profile_images/740677685123420160/ysn2O0wb_normal.jpg,2119,iamvega1982,""I'm A Sport Fan, Diehard Chicago Bulls Fan"",Mon May 23 16:40:37 +0000 2011,303915091,693,-0.625,,,,,,,,,,,,,,,,,,,,,,,,,";;;;;;;;;;;;;;;
Indeed,,-1122648064,#Indeed #BullsNation https://t.co/Flg8qsrcKH,Kim Thompson,https://pbs.twimg.com/profile_images/964320215688294400/MG_xIvP0_normal.jpg,477,KThompsonComedy,Funny Girl and NBA Enthusiast,Sun Jan 23 08:00:12 +0000 2011,241841357,145,0,https://twitter.com/chicagobulls/status/971860218119417857,BullsNation,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
",Chicago Bulls,-1906843648,""RT @chicagobulls: For the first time this season @KrisDunn3 , @MarkkanenLauri and @ZachLaVine all scored 20 point or more. The future is br…"",#1bullsfan(22-43),https://pbs.twimg.com/profile_images/962365350124941314/e0H9Fv1t_normal.jpg,288,bulls_fanatic1,,Thu Jul 04 18:09:51 +0000 2013,1568720646,369,-0.25,,,Kris Dunn,,,,Lauri Markkanen,Zach LaVine,,,,,,,,,,,,,,,,,";;;;;;;;;;;;;;;
BullsWin,Chicago Bulls,-1781084160,RT @chicagobulls: #BullsWin #BullsNation https://t.co/1eclguge7G,Sebastián Lebas 1234,https://pbs.twimg.com/profile_images/930037849294102530/iAyDqs8K_normal.jpg,170,lebas_1234,Instagram: @capitan_cook96 📸 Snapchat: slebas8 👻 Facebook: Sebastián Lebas 👥 Birthday:10th October 🎂,Mon Apr 24 04:18:40 +0000 2017,-1344884736,212,0,,BullsNation,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
",Harley Quinn 2.2k,353800192,""RT @TattooedFinDom: No wonder no one can keep their eyes off me while I’m at the gym. Married men don’t even remember their wives exist, #b…"",Skinny Shame,https://pbs.twimg.com/profile_images/966805856355483650/mSFISgh9_normal.jpg,470,Saaaaaty23,""Skinny loser, addicted to humiliation"",Sat Apr 20 02:11:47 +0000 2013,1365929059,1732,0.625,,,,,,,,,,,,,,,,,,,,,,,,,";;;;;;;;;;;;;;;
",Chicago Bulls,580341766,""RT @chicagobulls: For the first time this season @KrisDunn3 , @MarkkanenLauri and @ZachLaVine all scored 20 point or more. The future is br…"",Spanish Bulls,https://pbs.twimg.com/profile_images/817758495231582209/YBO5ATDD_normal.jpg,1677,Spanish_Bulls,Cuenta no oficial dedicada a los @chicagobulls. 6x CAMPEONES DE LA NBA!! #SeeRed #BullsNation,Tue Jul 22 20:23:07 +0000 2014,-1624423640,1206,-0.25,,,Kris Dunn,,,,Lauri Markkanen,Zach LaVine,,,,,,,,,,,,,,,,,";;;;;;;;;;;;;;;
Bullsnation,,68673537,We just landed!!! #Bullsnation https://t.co/VFz5ssmUmh,Chicago Bulls,https://pbs.twimg.com/profile_images/971870166593220608/WJCGT4Z2_normal.jpg,19,BNBA_Bulls,See Red,Thu Mar 08 21:59:56 +0000 2018,546746369,19,0.125,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
"AnimalCruelty,Change.org,-1110065152,Spanish Embassy : End The Torture to The Innocent Bulls! - Sign the Petition! #AnimalCruelty #Bulls https://t.co/mqgvxZ8OcF via @Change,Eric Stiff,https://pbs.twimg.com/profile_images/777329704042844160/Oylp8WjA_normal.jpg,5115,EricJohnStiff,""Writer, Percussionist"",Sun Jul 20 04:42:31 +0000 2014,-1633239123,5295,0,http://chn.ge/2toAb4w,Bulls,,,,,,,,,,,,,,,,,,,,,,,";;;;;;;;;;;;;;;
,Practical Systems,1511276544,RT @pracsystems: Another Stockbook TSi delivered and commissioned by Rob Powell for Brian Johnston on the Mornington Peninsula with Sonya H…,automed_OS,https://pbs.twimg.com/profile_images/676560880553750528/gB7Q6uQI_normal.png,3909,automed_OS,automed is an award winning next generation system designed to provide solutions surrounding compliance and traceability for the livestock industry.,Thu Dec 04 01:19:11 +0000 2014,-1376937490,2933,-0.25,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
",Chicago Bulls,-652947456,""RT @chicagobulls: For the first time this season @KrisDunn3 , @MarkkanenLauri and @ZachLaVine all scored 20 point or more. The future is br…"",ÿE§™,https://pbs.twimg.com/profile_images/857397922304077824/lQdM_twz_normal.jpg,491,LoftxShua,Internet B-BøīÏī,Sun Mar 05 05:09:10 +0000 2017,-1604952064,899,-0.25,,,Kris Dunn,,,,Lauri Markkanen,Zach LaVine,,,,,,,,,,,,,,,,,";;;;;;;;;;;;;;;
",Chicago Bulls,-107507709,""RT @chicagobulls: For the first time this season @KrisDunn3 , @MarkkanenLauri and @ZachLaVine all scored 20 point or more. The future is br…"",Zaida DeGuzman,https://pbs.twimg.com/profile_images/943992327755960320/9rSRI_ia_normal.jpg,20,zaida_deguzman,chicagoan. partnership marketing at @chicagobulls. restaurant enthusiast. semi-retired hip-hop dancer. retired parade producer. novice backpacker.,Thu Dec 21 23:45:22 +0000 2017,2107019264,39,-0.25,,,Kris Dunn,,,,Lauri Markkanen,Zach LaVine,,,,,,,,,,,,,,,,,";;;;;;;;;;;;;;;
"Bulls,Stacey King,-162082813,""@Stacey21King *By your analysis* You cannot """"Prop"""" a guy up (Luri) to be something-he may(or may not) be ready to take on... I J S... #Bulls"",geeman,https://pbs.twimg.com/profile_images/727693607554056192/wAONH7fV_normal.jpg,512,geeman215,""Chicago is where I live. It's a great City. I tweet a LOT about Sports & Political/Social Issues. Oh, IF u're 1-of those Thin-skinned tweeters, Plz.Pass me by"",Thu Aug 12 06:00:58 +0000 2010,177469252,966,0.125,,,,,,,,,,,,,,,,,,,,,,,,,";;;;;;;;;;;;;;;
",Stacey King,-191377408,""@Stacey21King Well, WHO's gonna tell Lavine that he doesn't have to take- Off-balance, """"hope &amp";" prayer shots"""" in the… https://t.co/zdXHOCrHsG"",geeman,https://pbs.twimg.com/profile_images/727693607554056192/wAONH7fV_normal.jpg,512,geeman215,""Chicago is where I live. It's a great City. I tweet a LOT about Sports & Political/Social Issues. Oh, IF u're 1-of those Thin-skinned tweeters, Plz.Pass me by"",Thu Aug 12 06:00:58 +0000 2010,177469252,966,0.375,https://twitter.com/i/web/status/971869189572120576,,,,,,,,,,,,,,,,,,,,,,,,";;;;;;;;;;;;;;
",Chicago Bulls,1767280640,""RT @chicagobulls: For the first time this season @KrisDunn3 , @MarkkanenLauri and @ZachLaVine all scored 20 point or more. The future is br…"",〽️ℹ️©,https://pbs.twimg.com/profile_images/915240898300137473/mJZwXDW8_normal.jpg,540,ImFamousMich,,Sun Sep 20 19:13:13 +0000 2009,75853695,530,-0.25,,,Kris Dunn,,,,Lauri Markkanen,Zach LaVine,,,,,,,,,,,,,,,,,";;;;;;;;;;;;;;;
DerrickRose,,-732561408,$10 Free On LYFT            New Riders Sign Up Today             promo code: EASYRIDEHOME #DerrickRose #bulls… https://t.co/ZFoCzCJYcr,David,https://pbs.twimg.com/profile_images/603368028466618368/YwnLBqQp_normal.jpg,257,beardedsir,$10 Free On LYFT New Riders Sign Up Today promo code: EASYRIDEHOME,Thu Oct 13 19:14:39 +0000 2011,390292187,1133,0,https://twitter.com/i/web/status/971868394461986816,bulls,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
"BullsNation,Chicago Bulls France,748072960,Shining stars... Espérons qu'elles brillent assez pour nous ramener une bague un jour ! @bullsfr #BullsNation https://t.co/o5zfccYVeZ,MBk²,https://pbs.twimg.com/profile_images/634012549990715392/eJ9cE4QF_normal.jpg,105,Meet_Balls_Korp,""Player @Trackmania - TF2 - SSBM /  @AS_Monaco 🇲🇨, @chicagobulls🏀 & @Cubs ⚾ Fan / Statisticien acharné de la #TTFL !"",Fri Sep 06 20:12:01 +0000 2013,1736941964,394,0.25,https://twitter.com/chicagobulls/status/971860218119417857,,,,,,,,,,,,,,,,,,,,,,,,";;;;;;;;;;;;;;;
",Chicago Bulls,106422274,""RT @chicagobulls: Meet one of @advocatehealth’s newest babies, Rylee! Share a picture of your baby (Newborn-6 months) for the chance to win…"",Chris Foley-Priester,https://pbs.twimg.com/profile_images/942522925709742080/UdHwmfH4_normal.jpg,977,cpriester,""Sports Mom | Sports Fan | Husker | Flyer | Runner | Dream Jobs: meteorologist, bakery owner, or ESPN reporter | Day Job: Advocate Health Care #hcmktg"",Tue Jan 20 01:21:44 +0000 2009,19212994,2721,0,,,Advocate Health Care,,,,,,,,,,,,,,,,,,,,,,";;;;;;;;;;;;;;;
